937,wild,4,Up sevens can change the wild card,"If a seven is flipped face up, that player may pick a wild card, which ceases to be wild. Flip the top card off the deck. All cards of the same rank are now wild."
938,wild,4,Twos are wild if you drew once,Twos are wild for anyone who did not take the second draw.
939,wild,4,One-eyed jacks are double wilds,Each one-eyed jack can count as any two cards.
940,wild,4,Last ace picks the wild,The last player to flip over a face down ace chooses what rank is wild (when they flip it over).
941,wild,4,Queens are match wilds,Queens are wild. If you get a queen face up you must match the pot or fold.
942,wild,4,The number of players left indicates match wild,"All cards with the same rank as the number of players left in the game are wild. If you get a wild card face up, you must match the pot or fold."
943,wild,4,Jacks or kings are wild,"Jacks are wild. If a queen is dealt or flipped face up, jacks are not wild and kings are. Each time a queen comes up, the wild changes back and forth between jacks and kings."
944,wild,4,In down table indicates wild,"If the down card was bought, and the purchaser is still in the game, it indicates wild."
945,wild,4,Kings are match wilds,"Kings are wild, but if you get a face up king you must match the pot or fold."
946,wild,4,Highest below seven is wild,"Sixes are wild, but if no one has a six at the showdown, the next lowest rank that someone does have is wild."
947,wild,4,Fours are match wilds.,"Fours are wild, and if you get one face up you must match the pot or fold."
948,wild,4,Sevens are match wilds,"Sevens are wild, but if you get a seven face up you must match the pot or fold."
949,wild,4,Sevens are wild without nines,"Sevens are wild, but if you have a nine, sevens can only be used as wilds to complete a straight flush in their own suit."
950,wild,4,Sevens are wild without nines,"Sevens are wild, but if you have a nine, sevens count as fours that are wild in suit only."
951,wild,4,Tens are match wilds,Tens are wild. If you get a ten face up you must match the pot or fold.
952,wild,4,Last common indicates wild,"The last common card flipped is wild, as are all other cards of the same rank."
953,wild,4,Low common indicates wild,"The low common card is wild, as are all cards of the same rank."
954,wild,4,Queens are wild,Queens are wild.
955,wild,4,The card after the last queen indicates wild,"The face up card dealt after the last face up queen is wild, as are all cards of the same rank."
956,wild,4,Deuces wild,Twos are wild.
957,wild,4,Sixes are wild,Sixes are wild.
958,wild,4,Nines are wild,Nines are wild.
959,wild,4,Aces are wild,Aces are wild.
960,wild,4,Sevens are wild,Sevens are wild.
961,wild,4,Mac OS is wild,The wild rank is equal to the latest edition of the Macintosh operating system.
962,wild,4,Fives are wild,Fives are wild.
963,wild,4,Kings are wild,Kings are wild.
964,wild,4,Kings are wild going high,Kings are wild in high hands.
965,wild,4,Threes are wild,Threes are wild.
966,wild,4,The card after a pair indicates wild,"The face up card dealt after the last face up pair is wild, as are all cards of the same rank."
967,wild,4,Fours are wild,Fours are wild.
968,wild,4,The passing rank is wild,Whatever rank the dealer declared as the passing rank is wild.
969,wild,4,The number of players left indicates wild,All cards with the same rank as the number of players left in the game are wild.
970,wild,4,Cards dealt after face cards and aces are wild,"The face up card after the last face up face card or ace is wild, as are all cards of the same rank."
971,wild,4,Jacks are wild,Jacks are wild.
972,wild,4,The card after the ace indicates wild,"The face up card dealt after the last face up ace is wild, as are all cards of the same rank."
973,wild,4,Eights are wild,Eights are wild.
974,wild,4,Table plus one indicates wild,All cards with a rank one higher than the table card are wild.
975,wild,4,Twos are pay wilds,Twos cost ante to make wild.
976,wild,4,Sixes are match or discard wilds,"Sixes are wild, but if you get one face up you must match the pot or discard it."
977,wild,4,Cards after red queens indicate wild,"The card dealt up after the last face up red queen is wild, as are all other cards of the same rank."
978,wild,4,Threes are match wilds,"Threes are wild, but if you get one face up you must match the pot or fold."
979,wild,4,Threes are wild for high,Threes are wild in high hands.
980,wild,4,Low of first up cards indicates wild,"Of the first up cards seen, the lowest is wild, as are all cards of the same rank."
981,wild,4,The common indicates wild,"The common card is wild, as are all cards of the same rank."
982,wild,4,The card after the last king indicates wild,"The face up card after the last face up king is wild, as are all cards of the same rank."
983,wild,4,Down queens are wild,Face down queens are wild.
984,wild,4,One three is wild high,Each player can use one three as a wild in their high hand.
985,wild,4,The card after the last five indicates wild,"The card dealt after the last face up five is wild, as are all cards of the same rank."
986,wild,4,"Threes are wild, pay for up threes",Threes are wild in the hole. If you get one face up you must pay ante to make it wild.
987,wild,4,Twos are wild with a king and queen,"If you have a king and a queen, all of your twos are wild."
988,wild,4,Fours are pay wilds,"Four are wild, but you must pay half the pot to make them wild."
989,wild,4,Fives are wild with at least five cards,Fives are wild in five-card hands and seven-card hands.
990,wild,4,Twos are wild with wild threes,"If you have a wild three, all of your twos are wild."
991,wild,4,The die roll indicates wild,The rank equal to the die roll is wild.
992,wild,4,Hand size indicates wild,The rank that is wild is equal to the number of cards you have in your hand.
993,wild,4,The sum of the dice is wild,The rank equal to the sum of the dice are wild.
994,wild,4,The low up card indicates wild for high hands,"The lowest face up card is wild for low hands, as are all cards of the same rank."
995,wild,4,Up cards after black fives indicate wild,"The last face up card after the last face up black five is wild, as are all cards of the same rank."
996,wild,4,Sixes are pay wilds,Sixes cost max bet to make wild.
997,wild,4,Nines are match or discard wilds,"Nines are wild, but if you get one face up you must match the pot or discard it."
998,wild,4,Cards before black queens indicate wild,"The up card dealt before the last face up black queen is wild, as are all cards of the same rank."
999,wild,4,Nines are match wilds,"Nines are wild, but if you get one face up you must match the pot or fold."
1000,wild,4,Tens are wild,Tens are wild.
1001,wild,4,Kings are wild for low,Kings are wild in low hands.
1002,wild,4,High of first up cards indicates wild,"Of the first up cards seen, the highest is wild, as are all cards of the same rank."
1003,wild,4,One king is wild low,Each player can use one king as a wild in their low hand.
1004,wild,4,"Sixes are wild, pay for up sixes",Sixes are wild in the hole. If you get one face up you must pay double ante to make it wild.
1005,wild,4,"Nines are wild, pay for up nines","Nines are wild in the hole. If you get one face up, you must pay max bet to make it wild."
1006,wild,4,Threes are wild with a king and a queen,"If you have a king and a queen, all of your threes are wild."
1007,wild,4,Fours are wild with a king and a queen,"If you have a king and a queen, all of your fours are wild."
1008,wild,4,Tens are pay wilds,"Tens are wild, but you must pay the value of the pot to make them wild."
1009,wild,4,Sevens are wild with seven cards,Sevens are wild in seven-card hands.
1010,wild,4,Threes are wild with a four,"If you have a four, all of your threes are wild."
1011,wild,4,The last common minus the die roll indicates wild,"The rank equal to the last common's rank minus the die roll is wild, if that rank is above zero."
1012,wild,4,Fives are wild with five cards,Fives are wild in five-card hands.
1013,wild,4,Flip after queen indicates wild,"The card flipped after the last flipped queen is wild, as are all cards of the same rank."
1014,wild,6,First two tables indicate wild,"The first two table cards flipped are wild, as are all cards of the same rank."
1015,wild,6,The winning two cards indicate wild,"The cards from the winning two card hand are wild, as are all cards of the same rank, but not for the winning hand."
1016,wild,6,Two queens and a guy are wild,"If you have two queens and a jack or a king, all three are wild."
1017,wild,8,"Sixes and sevens are wild, but change the wilds","Sixes and sevens are wild. If a six or seven is dealt face up, fives and eights are wild. Each time a wild is dealt face up, the low wild shifts down one rank, and the high wild shifts up one rank."
1018,wild,8,"Sixes and sevens are wild, but change the wilds","Sixes and sevens are wild. If a six or seven is dealt face up, fives and eights are wild. Each time a wild is dealt face up, the low wild shifts down one rank, and the high wild shifts up one.  If a jack is dealt face up, sixes and sevens are wild again."
1019,wild,8,Little opposite wilds,"The two lowest common cards of the opposite color of the low common are wild, as are all of the same rank. If the low common is paired with an opposite color, there is no wild."
1020,wild,8,Little opposite for high,"For high hands, the two lowest common cards of the opposite color of the low common are wild, as are all of the same rank. If the low common is paired with an opposite color, there is no wild for high hands."
1021,wild,8,Big Opposite for low,"For low hands, the two highest common cards of the opposite color of the high common are wild, as are all of the same rank. If the high common is paired with an opposite color, there is no wild for low hands."
1022,wild,8,Twos are double wilds,Twos can count as any two cards.
1023,wild,8,Sixes and nines make each other wild,"If you have a six and a nine, they're both wild."
1024,wild,8,Sums to five are wild.,Any two cards that add to five count as one wild card.
1025,wild,8,The individual dice indicate wild,The ranks equal to each individual die are wild.
1026,wild,9,Queens make numbers wild,The two through ten of the same suit as the last face up queen are wild.
1027,wild,12,Pairs that add to seven are wild,Any two cards that add to seven count as one wild.
1028,wild,12,Cards that multiply to nine are wild,Any two cards that multiply to nine make each other wild.
1029,wild,13,Hearts are wild if you have a queen,Hearts are wild if you have a queen.
1030,wild,13,Diamonds make hearts wild,Hearts are wild if they have a matching diamond. Each heart requires a separate diamond.
1031,wild,13,Hearts are match wilds,Hearts are wild. If you get a heart face up you must match the pot or fold.
1032,wild,13,Down spades are wild,Spades are wild if they are down cards.
1033,wild,13,Spades are wild,Spades are wild.
1034,wild,13,Clubs are wild,Clubs are wild.
1035,wild,13,Hearts are wild,Hearts are wild.
1036,wild,14,Sums to eight are wild,Any two cards that add to eight count as one wild.
1037,wild,16,Call rank holders determine wilds,"Each player holding a card of the call rank may declare one other rank to be wild. If no one is holding the call rank, the next highest rank is wild."
1038,wild,16,Tens holders can make ranks wild,Each player holding a ten may declare one other rank to be wild.
1039,wild,16,Any card dealt after a face up queen indicates wild,"Any card dealt face up after a face up queen is wild, as are all cards of the same rank."
1040,wild,16,Corner cards indicate wild,"The corner common cards are wild, as are all cards of the same ranks."
1041,wild,16,Cards that add to nine are wild,Any two or three cards that add to nine count as one wild.
1042,wild,26,Reds are match wilds,"Hearts and diamonds are wild. If you get a heart or a diamond face up, you must match 1/4 of the pot or fold."
1043,wild,26,Reds are wild,Hearts and diamonds are wild.
1044,wild,26,Connectors are one wild,Any two cards of consecutive rank count as one wild.
1045,wild,36,Cards that add to nine are wild,Any two cards that add to nine make each other wild.
1046,wild,40,Sums to ten are wild and make tens wild,"Any two cards that add to ten count as one wild card, and if you have such a pair all of your tens are wild too."
1047,wild,52,Cards dealt after reds are wild,"Any card dealt face up after a face up diamond or heart is wild for the player it was dealt to, as are all cards of the same rank."
1048,wild,52,Skip cards are wild,"If you have two cards that are two ranks apart (like three and five), they count as one wild card."
1049,wild,52,Colored pairs are wild,Pairs of the same color are wild.
1050,wild,52,Suited connectors are wild,Consecutive cards of the same suit are wild.
1051,wild,52,Pairs are wild,Pairs make each other wild.
1052,wild,52,Suited skip cards are wild,Cards of the same suit and with a rank difference of two make each other wild.
1053,wild,52,Sequence wilds,"If the lowest rank that is not wild is dealt face up, all cards of that rank are wild."
1054,wild,109,Down jokers are wild,Jokers dealt face down are wild even if flipped up.
1055,wild,109,Jokers wild,Jokers are wild.
1056,wild,109,Table jokers are wild,Table cards that are jokers are wild.
1057,wild,109,Up jokers make jokers wild,"If a joker is dealt face up, jokers become wild, and nothing else is wild."
1058,wild,113,Up/down pairs indicate wild,"If you have a down card that pairs with an up card, that rank is wild for you."
1059,wild,201,Any card is wild,Each player may choose any one card in their hand to be wild.
1060,wild,201,Wilds shift hand value,"If you have an odd number of wild cards, your hand value drops one rank per two wilds (round up). If you have an even number of wild cards, your hand value raise one rank per two wilds (round up)."
1061,wild,201,Your first spade is wild,The first spade you are dealt is wild.
1062,wild,204,Any rank is wild for you,"At any time during the game, each player may declare that a given rank is wild for them."
1063,wild,204,Low in the hole indicates wild if lower than the common,"You low hole card is wild, as are all cards of the same rank, but only if it is lower than the low common card."
1064,wild,204,High in the hole if higher than common,"You high hole card is wild, as are all cards of the same rank, but only if it is higher than the high common card."
1065,wild,204,Middle hole indicates wild,"Your middle rank hole card is wild for you. If you have a pair down, the pair is wild for you. If you have a pair of aces down your other hole card can be wild instead. In any case, all cards of the same rank as you wild hole card are wild for you as well."
1066,wild,204,Your up after your high up indicates wild for you,"The up card dealt to you after your highest up card is wild for you, as are all cards of the same rank. If you last up card is your highest up card, your first up card is wild for you, as are all cards of the same rank."
1067,wild,204,Low hole indicates wild for you,"Your low hole card is wild for you, as are all cards of the same rank."
1068,wild,204,High hole indicates wild for you,"Your high hole card is wild for you, as are all cards of the same rank."
1069,wild,204,Your low indicates wild for you,"Your low card is wild for you, as are all other cards of the same rank."
1070,wild,204,First flipped indicates wild for you,"The first card each player flipped is wild for that player, as are all cards of the same rank."
1071,wild,204,Your last card indicates wild,"The last card you are dealt is wild, as are all cards of the same rank."
1072,wild,204,Your low up card indicates wild for you.,"Each players low face up card is wild for them, as are all cards of the same rank."
1073,wild,204,Your high up card indicates wild,"Each players high face up card is wild for them, as are all cards of the same rank."
1074,wild,204,First up indicates wild,"Each player's first up card is wild for them, as are all other cards of the same rank."
1075,wild,204,Your position is wild for you,"The rank equal to your position is wild for you. Aces are wild for the player to the left of the dealer, twos are wild for the next player to the left, and so on."
1076,wild,204,Any hole indicates wild,Each player may choose any one of their hole cards to be wild for them. All other cards of the same rank are also wild for them.
1077,wild,204,Up trips pick wild,"If a player ever has a natural three of a kind showing, they may declare any rank to be wild."
1078,wild,204,First flipped indicates wild for you,"Each players first flipped no peek card is wild for them, as are all cards of the same rank."
1079,wild,204,Low hole indicates wild for high hand,Your low hole card and all cards of the same rank are wild for your high hand.
1080,wild,204,High hole indicates wild for your low hand,Your high hole card and all cards of the same rank are wild for your low hand.
1081,wild,204,Your low heart in the hole indicates wild,"Your low face-down heart is wild for you, as are all cards of the same rank."
1082,wild,212,Low non-two hole and multiples are wild,"Each players low hole not counting twos is wild for them, as are all cards of the same rank. Multiples of that rank are also wild for them, but face cards and aces are not made wild by multiplication."
1083,wild,404,Middle commons are wild,The middle card in each row of commons is wild.
1084,wild,404,Last common in each row indicates wild,"The last common card flipped in each row is wild, as are all cards of the same ranks."
1085,wild,404,Low common in each row indicates wild,"The low common card in each row is wild, as are all cards of the same ranks."
1086,wild,504,Your middle common is wild,"The positionally middle common card that you use is wild for you, as are all cards of the same rank."
1087,wild,603,Table cards indicate wild,"All table cards are wild, as is any card of the same rank as a table card."
1088,wild,603,Table cards indicate wild,Any card matching the rank of a table card is wild.
1089,win,1,Four of a kind wins,The player with four of a kind takes the pot.
1090,win,1,"If any one has no cards, they win","If any player ever runs out of cards, they automatically win."
1091,win,1,Up jokers win,"If a player is ever dealt a face up joker, the game ends and they take the pot."
1092,win,2,Four legs wins,The first person to get four legs wins the pot.
1093,win,2,Three legs win,The first person to get three legs wins the pot.
